specObjID,objid,oiii_5007_flux,h_beta_flux,nii_6584_flux,h_alpha_flux,elliptical,spiral,other,u,g,r,i,z,petroRadErr_r,redshift
334481085796739072,587722984433582118,0.8767365,4.438543,8.339011,-6.090202,0.890999972820282,0.0490000003483146,0.059000002220273,19.23647,17.21535,16.20139,15.7603,15.39926,0.1142793,0.1097869
334481090762795008,587722984433582286,4.203105,4.444986,4.199463,6.694272,0.758000016212463,0.21199999935925,0.0299999993294477,19.86677,18.2048,17.23776,16.80129,16.46568,0.1534044,0.1083606
334481365640701952,587726031183937702,4.740974,3.880172,11.77442,4.940156,0.732999980449677,0.0989999994635582,0.166999995708466,20.35808,18.58776,17.74657,17.4106,17.17132,0.09090799,0.1085678
334481635552552960,588848901532418180,6.511338,-4.684063,-2.587896,-14.85134,0.89300000667572,0.0359999984502792,0.0710000023245811,19.67373,17.65725,16.6509,16.23393,15.8871,0.06763694,0.1068641
334481915396515840,588848901532418180,9.968685,-2.907694,7.300218,4.460588,0.89300000667572,0.0359999984502792,0.0710000023245811,19.67373,17.65725,16.6509,16.23393,15.8871,0.06763694,0.1067871
334482185308366848,588848901532483721,3.209011,0.08025086,9.273176,2.558581,0.735000014305115,0.0879999995231628,0.175999999046326,20.52937,18.72502,17.71635,17.30155,16.91845,0.1250013,0.1076818
334482190274422784,587726031183937740,108.7224,106.1642,213.5953,491.3289,0.629000008106232,0.314000003039837,0.0570000000298023,18.33557,17.23517,16.50931,16.08303,15.8362,0.1617452,0.1123706
334482460186273792,587726031183937740,83.16422,92.20446,200.6844,445.4594,0.629000008106232,0.314000003039837,0.0570000000298023,18.33557,17.23517,16.50931,16.08303,15.8362,0.1617452,0.112464
334482465152329728,588848901532483717,0.4513606,-0.5766926,-1.16791,19.8181,0.583000004291534,0,0.416999995708466,20.37672,18.55543,17.63624,17.21855,16.87992,0.6425287,0.1093872
334482735064180736,587726031183872181,7.961298,9.540974,13.02185,24.3517,0.773999989032745,0.0649999976158142,0.160999994724989,19.52975,17.75192,16.87849,16.47979,16.17561,0.09102457,0.1111317
334482740030236672,588848901532483721,1.161269,-5.044941,-1.767915,3.343277,0.735000014305115,0.0879999995231628,0.175999999046326,20.52937,18.72502,17.71635,17.30155,16.91845,0.1250013,0.1077062
334483289786050560,587722984433582268,22.45402,20.64439,87.67076,70.88484,0.0320000015199184,0.876000023446977,0.0920000001788139,18.60034,16.59933,15.74872,15.29401,14.98072,-1000,0.1061958
334483559697901568,587726031183937702,8.571312,-14.59418,9.220009,-16.86076,0.732999980449677,0.0989999994635582,0.166999995708466,20.35808,18.58776,17.74657,17.4106,17.17132,0.09090799,0.1086639
334483834575808512,587722984433582242,4.667645,1.783879,4.317034,20.72932,0.796000003814697,0.117000001482666,0.0869999988935888,20.36189,18.48278,17.46183,17.01143,16.61437,0.1107268,0.1097389
334483839541864448,587722984433582118,-4.018963,10.73522,9.13683,2.081105,0.890999972820282,0.0490000003483146,0.059000002220273,19.23647,17.21535,16.20139,15.7603,15.39926,0.1142793,0.1097519
334484114419771392,587726031183872181,1.974117,4.265144,11.31988,9.813387,0.773999989032745,0.0649999976158142,0.160999994724989,19.52975,17.75192,16.87849,16.47979,16.17561,0.09102457,0.1110587
334484384331622400,588848901532418163,1.464321,-0.7410083,-6.497324,0.3884562,0.5,0.483999997377396,0.0160000007599592,19.98552,18.28127,17.38247,16.9923,16.69563,0.3837497,0.1073283
334484664175585280,588848901532418163,1.476742,1.306161,-2.246095,2.945868,0.5,0.483999997377396,0.0160000007599592,19.98552,18.28127,17.38247,16.9923,16.69563,0.3837497,0.1073231
334484934087436288,588848901532483591,-0.8152525,-2.400884,-2.012156,16.32623,0.781000018119812,0.061999998986721,0.156000003218651,20.46827,18.57047,17.55729,17.16098,16.79854,0.09163421,0.1047577
334484939053492224,587722984433582242,0.2928959,12.33708,29.41656,44.60392,0.796000003814697,0.117000001482666,0.0869999988935888,20.36189,18.48278,17.46183,17.01143,16.61437,0.1107268,0.1097628
334485208965343232,587722984433582286,7.650568,2.909891,4.553027,8.77914,0.758000016212463,0.21199999935925,0.0299999993294477,19.86677,18.2048,17.23776,16.80129,16.46568,0.1534044,0.1083714
334485213931399168,588848901532352621,13.81368,7.453783,25.89102,7.915831,0.899999976158142,0.0329999998211861,0.0670000016689301,18.78483,16.84091,15.83862,15.39932,15.03286,0.3388056,0.110919
334485758721157120,587722984433582268,17.47836,23.59254,84.92927,83.72743,0.0320000015199184,0.876000023446977,0.0920000001788139,18.60034,16.59933,15.74872,15.29401,14.98072,-1000,0.1061262
334485763687213056,588848901532483591,3.999033,4.405976,2.140599,1.674768,0.781000018119812,0.061999998986721,0.156000003218651,20.46827,18.57047,17.55729,17.16098,16.79854,0.09163421,0.1047113
334486308476971008,587722983359774847,2.495584,6.448174,12.59287,15.76817,0.653999984264374,0.153999999165535,0.19200000166893,20.47051,18.61088,17.64734,17.21442,16.89708,0.1359394,0.1080442
334487412954654720,588848900458348693,11.45483,39.7291,47.81287,172.2205,0.561999976634979,0.37499999627471,0.061999998986721,18.93835,17.68664,17.07354,16.72837,16.45052,0.04970356,0.1153243
334487682866505728,588848900458545363,11.1563,13.24266,28.17051,35.12341,0.615000009536743,0.307000000029802,0.0769999995827675,19.3425,17.35856,16.35429,15.92737,15.53079,0.1691493,0.107093
334488232622319616,587722983359774855,-5.415715,3.98724,6.029438,0.2581657,0.824000000953674,0,0.175999999046326,20.10595,18.20132,17.22983,16.83064,16.48548,0.1047535,0.1077131
334488237588375552,588848900458545340,5.005852,1.547068,10.1061,13.82549,0.666999995708466,0.333000004291534,0,19.57325,17.8056,16.89701,16.48035,16.16286,0.1179359,0.1079623
334488782378133504,588848900458545340,7.626681,4.081257,7.378164,21.84295,0.666999995708466,0.333000004291534,0,19.57325,17.8056,16.89701,16.48035,16.16286,0.1179359,0.1079456
334489062222096384,587722983359709396,1.6676,2.414266,0.4957015,2.610495,0.870999991893768,0.0640000011771917,0.0649999976158142,20.20134,18.40254,17.45486,17.05507,16.74646,0.08742315,0.1073086
334489332133947392,588848900458348693,6.564833,42.83754,60.43605,186.9157,0.561999976634979,0.37499999627471,0.061999998986721,18.93835,17.68664,17.07354,16.72837,16.45052,0.04970356,0.1153564
334489337100003328,587722983896514684,7.501404,25.53863,39.72991,126.947,0.474000006914139,0.229000002145767,0.298000000417233,18.97291,17.536,16.7612,16.36443,16.07937,0.2771733,0.1089156
334489611977910272,587722983359774855,4.083772,1.638843,3.472777,10.61818,0.824000000953674,0,0.175999999046326,20.10595,18.20132,17.22983,16.83064,16.48548,0.1047535,0.107738
334489881889761280,587722983359709396,-0.2294141,3.137488,1.977149,1.821957,0.870999991893768,0.0640000011771917,0.0649999976158142,20.20134,18.40254,17.45486,17.05507,16.74646,0.08742315,0.1073571
334489886855817216,588848900458348752,7.919476,30.43396,41.08869,118.4501,0.400000005960464,0.551000013947487,0.0500000007450581,19.20928,18.06227,17.49265,17.18891,17.0076,0.08608671,0.1108399
334490161733724160,587722983359774847,5.611234,5.062001,14.52425,19.54762,0.653999984264374,0.153999999165535,0.19200000166893,20.47051,18.61088,17.64734,17.21442,16.89708,0.1359394,0.1079641
334490431645575168,587722983896514684,11.51495,31.75293,49.06311,145.2376,0.474000006914139,0.229000002145767,0.298000000417233,18.97291,17.536,16.7612,16.36443,16.07937,0.2771733,0.109059
334490436611631104,588848900458545363,15.82995,10.2597,32.10603,38.43064,0.615000009536743,0.307000000029802,0.0769999995827675,19.3425,17.35856,16.35429,15.92737,15.53079,0.1691493,0.1070836
334490706523482112,588848900458348752,13.41814,33.02414,38.22596,127.247,0.400000005960464,0.551000013947487,0.0500000007450581,19.20928,18.06227,17.49265,17.18891,17.0076,0.08608671,0.110852
