dr7objid,dr8objid,distance,RA,DEC,petroR50_r,petroR90_r
587732484905042056,1237658206129946800,5.37886621631108E-06,212.10083612,47.82778071,1.856005,4.161805
587732578309701694,1237658299534606488,2.93746677913312E-06,159.84058383,6.95211029,1.215235,3.598525
587732578834055306,1237658300058960028,2.18203032248611E-06,131.09561899,4.92004255,1.34537,3.25151
587732578834055306,1237658300058960028,2.18203032248611E-06,131.09561899,4.92004255,1.34537,3.25151
587732578834055306,1237658300058960028,2.18203032248611E-06,131.09561899,4.92004255,1.34537,3.25151
587732578840543416,1237658300065448099,2.47381005724395E-06,145.91909926,6.44826859,1.519238,3.462908
587732582593658933,1237658303818563621,9.39127513616097E-05,171.4795172,59.55529337,1.348909,3.19827
587732582593658933,1237658303818563621,9.39127513616097E-05,171.4795172,59.55529337,1.348909,3.19827
587732582593658933,1237658303818563621,9.39127513616097E-05,171.4795172,59.55529337,1.348909,3.19827
587732590908866598,1237658311865336002,8.49789794078742E-05,175.83065472,59.57445202,2.446642,6.473704
587732590908866598,1237658311865336002,8.49789794078742E-05,175.83065472,59.57445202,2.446642,6.473704
587732701251829887,1237658422476734594,1.16230659172271E-06,152.38453438,5.42551116,2.612152,5.776483
587732702851432522,1237658424076337223,2.09281901622416E-06,127.0757881,4.29822132,1.194263,3.258335
587732702851432522,1237658424076337223,2.09281901622416E-06,127.0757881,4.29822132,1.194263,3.258335
587732702851432522,1237658424076337223,2.09281901622416E-06,127.0757881,4.29822132,1.194263,3.258335
587732702851432522,1237658424076337223,2.09281901622416E-06,127.0757881,4.29822132,1.194263,3.258335
587732772117610671,1237658493342515383,1.05463250782099E-05,155.41504317,9.34191683,1.892569,4.168319
587732772117610671,1237658493342515383,1.05463250782099E-05,155.41504317,9.34191683,1.892569,4.168319
587733079734943902,1237658800959848582,5.8890161906158E-05,168.16468323,53.12294221,2.982251,7.638466
