dr7objid,dr8objid,distance
587742551214981302,1237668272439886055,6.86290155177479E-06
587742551227433371,1237668272452338048,8.19192294485367E-06
587742551754539200,1237668272979443891,1.01071715313701E-05
587742551754539200,1237668272979443891,1.01071715313701E-05
587742567852081167,1237668289076985864,1.14598883191877E-05
587742567859486876,1237668289084391549,3.36837773990604E-06
587742567862173796,1237668289087078504,5.47943424883745E-06
587742567862173796,1237668289087078504,5.47943424883745E-06
587742568396423303,1237668289621327990,2.99337037220309E-06
587742568396423303,1237668289621327990,2.99337037220309E-06
587742572145868933,1237668293370773667,8.50379774525433E-07
587742573220659399,1237668294445564105,4.36153284867895E-06
587742573224001681,1237668294448906400,3.70608043631015E-06
587742573224001681,1237668294448906400,3.70608043631015E-06
587742573757595703,1237668294982500461,9.15006901895752E-07
587742573757595703,1237668294982500461,9.15006901895752E-07
587742575373385858,1237668296598290561,8.14974130686565E-05
587742575913336985,1237668297138241648,6.74201938165176E-06
587742576450535654,1237668297675440383,5.59303263530731E-06
587742576994812118,1237668298219716852,2.44454436603122E-05
587742578069799100,1237668299294703807,5.32682032027005E-07
587742589865164902,1237668311090069599,1.76827843158663E-05
587742590403346731,1237668311628251258,1.2821476758158E-05
587742590403346731,1237668311628251258,1.2821476758158E-05
587742609729126572,1237668330954031260,7.79781784143301E-06
587742609729126572,1237668330954031260,7.79781784143301E-06
587742609729126572,1237668330954031260,7.79781784143301E-06
587742610266325234,1237668331491229962,6.41378967214747E-06
587742616175575455,1237668337400480136,2.93944894509208E-06
587742616175575455,1237668337400480136,2.93944894509208E-06
587742627446915283,1237668348671820016,1.94022393871611E-06
587742627988570368,1237668349213475042,1.00156736647788E-06
587742629591777373,1237668350816682074,2.02342775963827E-06
587742773478686860,1237668494703591538,4.09296939733359E-06
587742773478686860,1237668494703591538,4.09296939733359E-06
587742775100244131,1237668496325148805,7.67051532055816E-07
587742863132131378,1237668584357036254,1.78949875376598E-06
587742863671754943,1237668584896659614,8.21951047275204E-06
587742865282891911,1237668586507796629,1.2168162932168E-05
587742865282891911,1237668586507796629,1.2168162932168E-05
587745244154036692,1237670965378941430,1.59214003622513E-06
587745244157968596,1237670965382873300,3.00826906930219E-06
587745245234856057,1237670966459760761,8.94680067890458E-06
587745404153823390,1237671125378728106,3.66794723475978E-06
587745404153823390,1237671125378728106,3.66794723475978E-06
587745404153823390,1237671125378728106,3.66794723475978E-06
587745970003640541,1237671691228545345,3.51263628090514E-06
587745970003640541,1237671691228545345,3.51263628090514E-06
587745970003640541,1237671691228545345,3.51263628090514E-06
587745970003640541,1237671691228545345,3.51263628090514E-06
587745970003640541,1237671691228545345,3.51263628090514E-06
587746211057828044,1237671932282732795,5.40634212371835E-06
587748928163741828,1237674649388646525,4.36495893521966E-06
587748928163741828,1237674649388646525,4.36495893521966E-06
587748929773437164,1237674650998341843,4.69828305992997E-06
587748929773437164,1237674650998341843,4.69828305992997E-06
588007006329438352,1237651252577632382,6.00826822320967E-05
588009365867855886,1237653612116049985,0.000110266699698838
588009365867855886,1237653612116049985,0.000110266699698838
588009370151944309,1237653616400138350,9.71024491600005E-05
588009370151944309,1237653616400138350,9.71024491600005E-05
588009370692419716,1237653616940613790,9.01386785039299E-05
588009370692419716,1237653616940613790,9.01386785039299E-05
588010358010806435,1237654604259000471,5.01056334902493E-06
588010358010806435,1237654604259000471,5.01056334902493E-06
588010358538436820,1237654604786630836,7.24541041197066E-06
588010358538436820,1237654604786630836,7.24541041197066E-06
588010359085793406,1237654605333987454,2.54067997309384E-06
588010359620370509,1237654605868564536,3.38987945651469E-06
588010878770806829,1237655125019000990,1.0930461427599E-05
588010878770806829,1237655125019000990,1.0930461427599E-05
588010878770806829,1237655125019000990,1.0930461427599E-05
588010879304401123,1237655125552595166,3.67123517870834E-06
588010879304401123,1237655125552595166,3.67123517870834E-06
588010879830917287,1237655126079111342,3.54565766958072E-06
588010879830917287,1237655126079111342,3.54565766958072E-06
588010880382402688,1237655126630596743,3.28697213368963E-06
588011098336002156,1237655344584196201,9.44430541331577E-05
588011098336002156,1237655344584196201,9.44430541331577E-05
588011099410202710,1237655345658396760,9.26528734448297E-05
588011101566927019,1237655347815121073,3.19037114508948E-05
588011101566927019,1237655347815121073,3.19037114508948E-05
588011123043532914,1237655369291726957,8.24710945455118E-05
588011123043532914,1237655369291726957,8.24710945455118E-05
588011123578896548,1237655369827090591,9.57547077428794E-05
588011123578896548,1237655369827090591,9.57547077428794E-05
588011124113014912,1237655370361208957,7.19613123169418E-05
588011219682328741,1237655465930522763,6.71797333189582E-05
588013382202294443,1237657628450488465,9.90399787515195E-05
588013382202294443,1237657628450488465,9.90399787515195E-05
588013382718259763,1237657628966453772,2.36285707992518E-06
588015507666436187,1237659753914630215,1.39596453129729E-05
588015507666501713,1237659753914695820,3.45727309603127E-06
588015508217135243,1237659754465329287,4.79082158995676E-06
588015508217135243,1237659754465329287,4.79082158995676E-06
588015508737949796,1237659754986143885,3.044363983322E-06
588015509269708902,1237659755517902935,4.3178380355472E-06
588015509269708902,1237659755517902935,4.3178380355472E-06
588015509269708902,1237659755517902935,4.3178380355472E-06
588015509272264789,1237659755520458823,1.23221800048295E-05
588015509272264789,1237659755520458823,1.23221800048295E-05
588015509274099894,1237659755522293961,1.04812020598248E-05
588015509813526599,1237659756061720632,1.06816309628968E-05
588015510355771596,1237659756603965642,1.298770484676E-06
588016840712913140,1237661086961107053,7.10537776465717E-06
588016840712913140,1237661086961107053,7.10537776465717E-06
588016840712913140,1237661086961107053,7.10537776465717E-06
588016890638893192,1237661136887087257,7.34378030002988E-06
588016890638893192,1237661136887087257,7.34378030002988E-06
588016891178254567,1237661137426448598,8.13118225397082E-06
588016891713880096,1237661137962074263,6.06904854070286E-06
588016891713880096,1237661137962074263,6.06904854070286E-06
588017110754590867,1237661357002784939,1.0477721658948E-05
588017110754590867,1237661357002784939,1.0477721658948E-05
588017116130443290,1237661362378637455,3.75114053063485E-05
588017603628171406,1237661849876365461,1.69193693775697E-05
588017625076531290,1237661871324725373,2.17119214212935E-06
588017627242692927,1237661873490886968,4.62083152848931E-06
588017627242692927,1237661873490886968,4.62083152848931E-06
588017627768029322,1237661874016223368,7.28956413611069E-06
588017627768029322,1237661874016223368,7.28956413611069E-06
588017702933495911,1237661949181689959,2.80953167511921E-06
588017702933495911,1237661949181689959,2.80953167511921E-06
588017702948765839,1237661949196959852,3.58218761756704E-06
588017702948765839,1237661949196959852,3.58218761756704E-06
588017704549482571,1237661950797676599,1.06847600647827E-05
588017704549482571,1237661950797676599,1.06847600647827E-05
588017704549482571,1237661950797676599,1.06847600647827E-05
588017705074622544,1237661951322816584,1.05407057776384E-05
588017712584982713,1237661958833176761,4.78741102595835E-05
588017712584982713,1237661958833176761,4.78741102595835E-05
588017720644665417,1237661966892859454,5.11402568743459E-06
588017726021304471,1237661972269498500,3.18963841043838E-06
588017726021304471,1237661972269498500,3.18963841043838E-06
588017726549327978,1237661972797522108,2.51591188167979E-05
588017726549327978,1237661972797522108,2.51591188167979E-05
588017726549327978,1237661972797522108,2.51591188167979E-05
588017949883891829,1237662196132085863,2.30674231713093E-06
588017977828638902,1237662224076832954,5.96637330292295E-06
588017977828638902,1237662224076832954,5.96637330292295E-06
588017977828638902,1237662224076832954,5.96637330292295E-06
588017979976057002,1237662226224251029,2.50589979065328E-06
588017979976057002,1237662226224251029,2.50589979065328E-06
588017979976057002,1237662226224251029,2.50589979065328E-06
588017990692962418,1237662236941156464,3.84249693665473E-06
588017990692962418,1237662236941156464,3.84249693665473E-06
588017990692962418,1237662236941156464,3.84249693665473E-06
588017990692962418,1237662236941156464,3.84249693665473E-06
588017991224918048,1237662237473112227,4.30392015229999E-06
588017991224918048,1237662237473112227,4.30392015229999E-06
588018089471377649,1237662335719571689,5.46295644723703E-06
588018089471377649,1237662335719571689,5.46295644723703E-06
588018089471377649,1237662335719571689,5.46295644723703E-06
588018254300971344,1237662500549165413,1.57339731112027E-06
588018254300971344,1237662500549165413,1.57339731112027E-06
588023239670235391,1237667485918429442,3.69625880672886E-06
588023239670235391,1237667485918429442,3.69625880672886E-06
588023239670235391,1237667485918429442,3.69625880672886E-06
588023668101808274,1237667914350002323,2.0735085338209E-06
588023668101808274,1237667914350002323,2.0735085338209E-06
588023668101808274,1237667914350002323,2.0735085338209E-06
588290880029130950,1237653651300614333,6.92659028090031E-06
588290880029130950,1237653651300614333,6.92659028090031E-06
588295841246806070,1237658612518289447,2.10574062131041E-05
588297865796452456,1237660637067935837,2.84457435566681E-05
588297865796452456,1237660637067935837,2.84457435566681E-05
588297865796452456,1237660637067935837,2.84457435566681E-05
588298661964939328,1237661433236422707,2.42984500467933E-06
588848898820866365,1237648720138928484,8.0915192609551E-05
588848899370975362,1237648720689037418,7.08034452397546E-06
588848899370975362,1237648720689037418,7.08034452397546E-06
588848899370975362,1237648720689037418,7.08034452397546E-06
588848899370975362,1237648720689037418,7.08034452397546E-06
588848899378118716,1237648720696180875,4.93878148925481E-06
588848899395486013,1237648720713548158,1.95274121892151E-05
588848899395486013,1237648720713548158,1.95274121892151E-05
588848899902472388,1237648721220534469,1.21141779243982E-05
588848899902472388,1237648721220534469,1.21141779243982E-05
588848899902472388,1237648721220534469,1.21141779243982E-05
588848899902472388,1237648721220534469,1.21141779243982E-05
588848899905683681,1237648721223745739,3.73750405711872E-06
588848899905683681,1237648721223745739,3.73750405711872E-06
588848900459135219,1237648721777197315,9.83332545691186E-06
588848900965401007,1237648722283463138,1.8128873428428E-05
588848900995809401,1237648722313871478,9.79612535893079E-07
588848901002166487,1237648722320228562,8.5274369698107E-06
588848901002166487,1237648722320228562,8.5274369698107E-06
